a,d,sign,m,deg_P,n_factors,M_P,deg_smallest_factor,M_smallest_factor,in_db
2,12,-1,197,198,1,1.310803047667231025142135,198,1.310803047667231025142135,False
2,12,-1,199,200,1,1.311502817868676313976511,200,1.311502817868676313976511,False
2,12,-1,201,202,2,1.305114369401435364588705,200,1.305114369401435364588705,False
2,12,1,5,6,1,1.831075825102305589979154,6,1.831075825102305589979154,False
2,12,1,7,8,1,1.370086874298239355083955,8,1.370086874298239355083955,False
2,12,1,9,10,2,1.401268367939854915101764,6,1.401268367939854915101764,False
2,12,1,11,12,2,1.000000000000000000000000,0,100.0000000000000000000000,False
2,12,1,13,14,1,1.480180272290924422719690,14,1.480180272290924422719690,False
2,12,1,15,16,1,1.354395107641343567364356,16,1.354395107641343567364356,False
2,12,1,17,18,2,1.230391434407224702790178,10,1.230391434407224702790178,True
2,12,1,19,20,2,1.369522578110274830433115,16,1.369522578110274830433115,False
2,12,1,21,22,2,1.313648960608312146852520,18,1.313648960608312146852520,False
2,12,1,23,24,1,1.360221140997755332009115,24,1.360221140997755332009115,False
2,12,1,25,26,1,1.279832880055698609328436,26,1.279832880055698609328436,True
2,12,1,27,28,1,1.344113722150032370563439,28,1.344113722150032370563439,False
2,12,1,29,30,3,1.231342769992739131401113,18,1.231342769992739131401113,True
2,12,1,31,32,2,1.358394962326775518256794,28,1.358394962326775518256794,False
2,12,1,33,34,1,1.307167635845334624779987,34,1.307167635845334624779987,False
2,12,1,35,36,1,1.293466190304482181563372,36,1.293466190304482181563372,True
2,12,1,37,38,1,1.333269853601862840582338,38,1.333269853601862840582338,False
2,12,1,39,40,2,1.318406243879560327847055,36,1.318406243879560327847055,False
2,12,1,41,42,2,1.329315873669121162018029,38,1.329315873669121162018029,False
2,12,1,43,44,2,1.285777884660265251570852,36,1.285777884660265251570852,True
2,12,1,45,46,1,1.331593522000304904156698,46,1.331593522000304904156698,False
2,12,1,47,48,1,1.278270773806057720875990,48,1.278270773806057720875990,True
2,12,1,49,50,2,1.335861121110781071179010,46,1.335861121110781071179010,False
2,12,1,51,52,3,1.269725034034207705758677,40,1.269725034034207705758677,True
2,12,1,53,54,1,1.307340928167214494572763,54,1.307340928167214494572763,False
2,12,1,55,56,1,1.320352233700628957327004,56,1.320352233700628957327004,False
2,12,1,57,58,1,1.318416780823884696078029,58,1.318416780823884696078029,False
2,12,1,59,60,2,1.316431739371881137807950,56,1.316431739371881137807950,False
2,12,1,61,62,2,1.301816333062774931169764,58,1.301816333062774931169764,False
2,12,1,63,64,1,1.325399251349386952676046,64,1.325399251349386952676046,False
2,12,1,65,66,1,1.294866612808553386025955,66,1.294866612808553386025955,True
2,12,1,67,68,1,1.325604415180432583912116,68,1.325604415180432583912116,False
2,12,1,69,70,3,1.285718821137515829021933,58,1.285718821137515829021933,True
2,12,1,71,72,2,1.311901955245938751942270,68,1.311901955245938751942270,False
2,12,1,73,74,1,1.311962874273361146722219,74,1.311962874273361146722219,False
2,12,1,75,76,1,1.317079344062076696910664,76,1.317079344062076696910664,False
2,12,1,77,78,2,1.305666576633859616637100,70,1.305666576633859616637100,False
2,12,1,79,80,2,1.308537650293688783070496,76,1.308537650293688783070496,False
2,12,1,81,82,2,1.321285066195691705932349,78,1.321285066195691705932349,False
2,12,1,83,84,1,1.302023846723262090771892,84,1.302023846723262090771892,False
2,12,1,85,86,1,1.317870466276856286071809,86,1.317870466276856286071809,False
2,12,1,87,88,1,1.297214667432262921685953,88,1.297214667432262921685953,True
2,12,1,89,90,2,1.313448461300533416312796,86,1.313448461300533416312796,False
2,12,1,91,92,3,1.297001093746671437351037,80,1.297001093746671437351037,True
2,12,1,93,94,1,1.314946530842967478640936,94,1.314946530842967478640936,False
2,12,1,95,96,1,1.306078817818919817307509,96,1.306078817818919817307509,False
2,12,1,97,98,1,1.311633864351272857161865,98,1.311633864351272857161865,False
2,12,1,99,100,2,1.318059668442032641629700,96,1.318059668442032641629700,False
2,12,1,101,102,2,1.305170463713067661626336,98,1.305170463713067661626336,False
2,12,1,103,104,2,1.313681081657032582227402,96,1.313681081657032582227402,False
2,12,1,105,106,1,1.303432196238141303422153,106,1.303432196238141303422153,False
2,12,1,107,108,1,1.313732597654718024971154,108,1.313732597654718024971154,False
2,12,1,109,110,3,1.301934311881739154187387,98,1.301934311881739154187387,False
2,12,1,111,112,2,1.310325494381237681534807,108,1.310325494381237681534807,False
2,12,1,113,114,1,1.304849551242050005472681,114,1.304849551242050005472681,False
2,12,1,115,116,1,1.313039419590520309036393,116,1.313039419590520309036393,False
2,12,1,117,118,1,1.315195806966704372321036,118,1.315195806966704372321036,False
2,12,1,119,120,2,1.305795056365635566481506,116,1.305795056365635566481506,False
2,12,1,121,122,2,1.313670574055228046332894,118,1.313670574055228046332894,False
2,12,1,123,124,1,1.306994249982997658765804,124,1.306994249982997658765804,False
2,12,1,125,126,1,1.313377421995923847797337,126,1.313377421995923847797337,False
2,12,1,127,128,1,1.304344972215912279469695,128,1.304344972215912279469695,False
2,12,1,129,130,2,1.311828517934062788272812,126,1.311828517934062788272812,False
2,12,1,131,132,3,1.298140837017889058341078,120,1.298140837017889058341078,True
2,12,1,133,134,1,1.313544950624570609544970,134,1.313544950624570609544970,False
2,12,1,135,136,1,1.312303366111061402652911,136,1.312303366111061402652911,False
2,12,1,137,138,2,1.305667208596762912835429,130,1.305667208596762912835429,False
2,12,1,139,140,2,1.313200908668132958050516,136,1.313200908668132958050516,False
2,12,1,141,142,2,1.309069659732320425365854,138,1.309069659732320425365854,False
2,12,1,143,144,1,1.312615136246030188922057,144,1.312615136246030188922057,False
2,12,1,145,146,1,1.303456261077998680456871,146,1.303456261077998680456871,False
2,12,1,147,148,1,1.312553416849110904806658,148,1.312553416849110904806658,False
2,12,1,149,150,3,1.302003683194426966665407,138,1.302003683194426966665407,False
2,12,1,151,152,2,1.313504983533464883612703,148,1.313504983533464883612703,False
2,12,1,153,154,1,1.308688618259626590238521,154,1.308688618259626590238521,False
2,12,1,155,156,1,1.307844913550744451859004,156,1.307844913550744451859004,False
2,12,1,157,158,1,1.312399390382089131358007,158,1.312399390382089131358007,False
2,12,1,159,160,2,1.310234277057858652976431,156,1.310234277057858652976431,False
2,12,1,161,162,2,1.311462982757179883998291,158,1.311462982757179883998291,False
2,12,1,163,164,2,1.306194078412650007687304,156,1.306194078412650007687304,False
2,12,1,165,166,1,1.312794186673580410704212,166,1.312794186673580410704212,False
2,12,1,167,168,1,1.304555981946596541545948,168,1.304555981946596541545948,False
2,12,1,169,170,2,1.313062295390594671288793,166,1.313062295390594671288793,False
2,12,1,171,172,3,1.301779501390490218848707,160,1.301779501390490218848707,False
2,12,1,173,174,1,1.309228693110113671588581,174,1.309228693110113671588581,False
2,12,1,175,176,1,1.311264049430227337634621,176,1.311264049430227337634621,False
2,12,1,177,178,1,1.310781380943954573301014,178,1.310781380943954573301014,False
2,12,1,179,180,2,1.309216191039887237114813,176,1.309216191039887237114813,False
2,12,1,181,182,2,1.308051363111345867044057,178,1.308051363111345867044057,False
2,12,1,183,184,1,1.312707799264947921729793,184,1.312707799264947921729793,False
2,12,1,185,186,1,1.306225035001790280044041,186,1.306225035001790280044041,False
2,12,1,187,188,1,1.312150459632047527459997,188,1.312150459632047527459997,False
2,12,1,189,190,3,1.304398115323836904863843,178,1.304398115323836904863843,False
2,12,1,191,192,2,1.310078576200037579542301,188,1.310078576200037579542301,False
2,12,1,193,194,1,1.309573760781086555312375,194,1.309573760781086555312375,False
2,12,1,195,196,1,1.310825640254119760795150,196,1.310825640254119760795150,False
2,12,1,197,198,2,1.308591398705262386658860,190,1.308591398705262386658860,False
2,12,1,199,200,2,1.309307759768187222404150,196,1.309307759768187222404150,False
2,12,1,201,202,2,1.312376065953199099098021,198,1.312376065953199099098021,False
3,5,-1,6,8,1,1.000000000000000000000000,0,100.0000000000000000000000,False
3,5,-1,8,10,1,1.731381854513151794883385,10,1.731381854513151794883385,False
3,5,-1,10,12,1,1.227785558694598649696003,12,1.227785558694598649696003,True
3,5,-1,12,14,1,1.278043016131400898643922,14,1.278043016131400898643922,True
3,5,-1,14,16,1,1.458101075281447591060082,16,1.458101075281447591060082,False
3,5,-1,16,18,1,1.287893487040655049534054,18,1.287893487040655049534054,True
3,5,-1,18,20,1,1.274612798280052202750135,20,1.274612798280052202750135,True
3,5,-1,20,22,1,1.347428265028876258951577,22,1.347428265028876258951577,False
3,5,-1,22,24,1,1.256201731791333488096698,24,1.256201731791333488096698,True
3,5,-1,24,26,1,1.380647043118094610928816,26,1.380647043118094610928816,False
3,5,-1,26,28,1,1.284899766447240174790421,28,1.284899766447240174790421,True
3,5,-1,28,30,1,1.304166910812825957039530,30,1.304166910812825957039530,False
3,5,-1,30,32,1,1.378866993989761200445881,32,1.378866993989761200445881,False
3,5,-1,32,34,2,1.243878801655640519955151,28,1.243878801655640519955151,True
3,5,-1,34,36,1,1.325566298597195371197851,36,1.325566298597195371197851,False
3,5,-1,36,38,1,1.355972086237479785820670,38,1.355972086237479785820670,False
3,5,-1,38,40,1,1.294981483888617147452270,40,1.294981483888617147452270,True
3,5,-1,40,42,2,1.315569150567342485343759,36,1.315569150567342485343759,False
3,5,-1,42,44,1,1.331099638061670998610364,44,1.331099638061670998610364,False
3,5,-1,44,46,1,1.287186158203529973371199,46,1.287186158203529973371199,True
3,5,-1,46,48,1,1.328771646441509535214853,48,1.328771646441509535214853,False
3,5,-1,48,50,1,1.308095655848086876292624,50,1.308095655848086876292624,False
3,5,-1,50,52,1,1.317402272457917107205632,52,1.317402272457917107205632,False
3,5,-1,52,54,1,1.342503549554193552309726,54,1.342503549554193552309726,False
3,5,-1,54,56,2,1.287657646624953256529312,48,1.287657646624953256529312,True
3,5,-1,56,58,1,1.326036757179621558752588,58,1.326036757179621558752588,False
3,5,-1,58,60,1,1.336919919252012264791945,60,1.336919919252012264791945,False
3,5,-1,60,62,1,1.297963122576246873049388,62,1.297963122576246873049388,True
3,5,-1,62,64,1,1.321464832325190824654189,64,1.321464832325190824654189,False
3,5,-1,64,66,1,1.326507998248157371107971,66,1.326507998248157371107971,False
3,5,-1,66,68,2,1.298428340333960704938026,60,1.298428340333960704938026,True
3,5,-1,68,70,2,1.312705914205037674418289,64,1.312705914205037674418289,False
3,5,-1,70,72,1,1.314643689217586117937048,72,1.314643689217586117937048,False
3,5,-1,72,74,1,1.318105012892660788992330,74,1.318105012892660788992330,False
3,5,-1,74,76,1,1.328701303431739080800906,76,1.328701303431739080800906,False
3,5,-1,76,78,2,1.302604160740547832328335,72,1.302604160740547832328335,False
3,5,-1,78,80,1,1.324509085351271723865514,80,1.324509085351271723865514,False
3,5,-1,80,82,1,1.328945852886096502714243,82,1.328945852886096502714243,False
3,5,-1,82,84,1,1.290927291184826882007836,84,1.290927291184826882007836,True
3,5,-1,84,86,1,1.322491187051054983416342,86,1.322491187051054983416342,False
3,5,-1,86,88,1,1.324009978139636897085746,88,1.324009978139636897085746,False
3,5,-1,88,90,1,1.302858913417983010032449,90,1.302858913417983010032449,False
3,5,-1,90,92,1,1.317258436063358190741617,92,1.317258436063358190741617,False
3,5,-1,92,94,1,1.317070944636451827234584,94,1.317070944636451827234584,False
3,5,-1,94,96,1,1.317217521788548727523655,96,1.317217521788548727523655,False
3,5,-1,96,98,1,1.319074803183952046303040,98,1.319074803183952046303040,False
3,5,-1,98,100,1,1.309290507322278819707398,100,1.309290507322278819707398,False
3,5,-1,100,102,1,1.322959533997816869323144,102,1.322959533997816869323144,False
3,5,-1,102,104,1,1.324208673927034142921613,104,1.324208673927034142921613,False
3,5,-1,104,106,2,1.301223073989027412487384,100,1.301223073989027412487384,False
3,5,-1,106,108,1,1.322332909116725419802584,108,1.322332909116725419802584,False
3,5,-1,108,110,1,1.322207465193607905515009,110,1.322207465193607905515009,False
3,5,-1,110,112,1,1.303846169211289623997023,112,1.303846169211289623997023,False
3,5,-1,112,114,2,1.319076594830193773946676,108,1.319076594830193773946676,False
3,5,-1,114,116,2,1.317985955089823651075002,108,1.317985955089823651075002,False
3,5,-1,116,118,1,1.315940747780696093032796,118,1.315940747780696093032796,False
3,5,-1,118,120,1,1.314461127215577172776115,120,1.314461127215577172776115,False
3,5,-1,120,122,1,1.312705987092663188596100,122,1.312705987092663188596100,False
3,5,-1,122,124,1,1.321554830649160731948756,124,1.321554830649160731948756,False
3,5,-1,124,126,1,1.320514245515037573506102,126,1.320514245515037573506102,False
3,5,-1,126,128,2,1.306895788763422133082922,120,1.306895788763422133082922,False
3,5,-1,128,130,1,1.321804048170862437264159,130,1.321804048170862437264159,False
3,5,-1,130,132,1,1.320679347875189372442807,132,1.320679347875189372442807,False
3,5,-1,132,134,1,1.300843255678209316509551,134,1.300843255678209316509551,False
3,5,-1,134,136,1,1.319786321225886571261286,136,1.319786321225886571261286,False
3,5,-1,136,138,1,1.318211086319722894570896,138,1.318211086319722894570896,False
3,5,-1,138,140,1,1.314389159024210595939980,140,1.314389159024210595939980,False
3,5,-1,140,142,2,1.316527075745135331418208,136,1.316527075745135331418208,False
3,5,-1,142,144,1,1.314562060426711361028502,144,1.314562060426711361028502,False
3,5,-1,144,146,1,1.320254491260108570669405,146,1.320254491260108570669405,False
3,5,-1,146,148,1,1.315806663744776452010500,148,1.315806663744776452010500,False
3,5,-1,148,150,2,1.310272044730460163565016,144,1.310272044730460163565016,False
3,5,-1,150,152,1,1.321140082020191032391500,152,1.321140082020191032391500,False
3,5,-1,152,154,1,1.319203951821804214045455,154,1.319203951821804214045455,False
3,5,-1,154,156,1,1.305622545125150706557957,156,1.305622545125150706557957,False
3,5,-1,156,158,1,1.319971447911233817229859,158,1.319971447911233817229859,False
3,5,-1,158,160,1,1.318061629219127239392616,160,1.318061629219127239392616,False
3,5,-1,160,162,1,1.312179318843101152638201,162,1.312179318843101152638201,False
3,5,-1,162,164,1,1.317652407401681508052765,164,1.317652407401681508052765,False
3,5,-1,164,166,1,1.315574928558083289215524,166,1.315574928558083289215524,False
3,5,-1,166,168,1,1.318978407307587467621207,168,1.318978407307587467621207,False
3,5,-1,168,170,1,1.314624680268415155408212,170,1.314624680268415155408212,False
3,5,-1,170,172,1,1.312374137974358197390556,172,1.312374137974358197390556,False
3,5,-1,172,174,1,1.320413615980999259400014,174,1.320413615980999259400014,False
3,5,-1,174,176,2,1.317514215811695787381387,168,1.317514215811695787381387,False
3,5,-1,176,178,2,1.308749207362893317716494,172,1.308749207362893317716494,False
3,5,-1,178,180,1,1.319877722553243582756337,180,1.319877722553243582756337,False
3,5,-1,180,182,1,1.317660746855648422232317,182,1.317660746855648422232317,False
3,5,-1,182,184,1,1.308984965775806830446509,184,1.308984965775806830446509,False
3,5,-1,184,186,2,1.318249222537470385853970,180,1.318249222537470385853970,False
3,5,-1,186,188,2,1.316083198182601074027295,180,1.316083198182601074027295,False
3,5,-1,188,190,1,1.317592629253738883246854,190,1.317592629253738883246854,False
3,5,-1,190,192,1,1.315935484416932709569123,192,1.315935484416932709569123,False
3,5,-1,192,194,1,1.313708406860848987984437,194,1.313708406860848987984437,False
3,5,-1,194,196,1,1.319636323125383827407007,196,1.319636323125383827407007,False
3,5,-1,196,198,1,1.313168808372101588961568,198,1.313168808372101588961568,False
3,5,-1,198,200,1,1.310862967836013680129468,200,1.310862967836013680129468,False
3,5,-1,200,202,1,1.319618153850442293965216,202,1.319618153850442293965216,False
3,5,1,6,8,1,1.618530598600789813451426,8,1.618530598600789813451426,False
3,5,1,8,10,1,1.000000000000000000000000,0,100.0000000000000000000000,False
3,5,1,10,12,1,1.526302364840081232099605,12,1.526302364840081232099605,False
